"Date","Price","Open","High","Low","Vol.","Change %"
"07/28/2021","35,520.00","35,520.00","35,520.00","34,960.00","1.04M","0.23%"
"07/27/2021","35,440.00","35,200.00","35,600.00","34,800.00","950.00K","0.91%"
"07/26/2021","35,120.00","35,760.00","36,560.00","34,800.00","1.13M","-3.30%"
"07/23/2021","36,320.00","36,960.00","37,120.00","35,520.00","1.00M","-1.73%"
"07/22/2021","36,960.00","36,400.00","37,120.00","36,320.00","1.09M","1.54%"
"07/21/2021","36,400.00","36,240.00","36,960.00","35,840.00","1.19M","0.66%"
"07/20/2021","36,160.00","38,320.00","38,320.00","35,640.00","1.38M","-5.64%"
"07/19/2021","38,320.00","40,080.00","40,480.00","38,080.00","1.29M","-6.08%"
"07/16/2021","40,800.00","40,800.00","41,600.00","40,000.00","1.39M","0.00%"
"07/15/2021","40,800.00","40,000.00","40,800.00","39,760.00","1.25M","2.00%"
"07/14/2021","40,000.00","39,920.00","40,000.00","38,880.00","1.70M","0.20%"
"07/13/2021","39,920.00","40,400.00","41,200.00","39,520.00","1.48M","-1.19%"
"07/12/2021","40,400.00","43,440.00","43,920.00","40,400.00","5.71M","-7.00%"
"07/09/2021","43,440.00","45,200.00","45,440.00","43,440.00","1.74M","-3.89%"
"07/08/2021","45,200.00","44,160.00","45,600.00","44,160.00","2.31M","2.36%"
"07/07/2021","44,160.00","44,160.00","44,800.00","43,360.00","1.93M","0.00%"
"07/06/2021","44,160.00","44,240.00","45,040.00","44,080.00","2.01M","-0.18%"
"07/05/2021","44,240.00","45,600.00","45,760.00","43,680.00","1.89M","-2.98%"
"07/02/2021","45,600.00","46,640.00","46,800.00","45,520.00","601.00K","-2.56%"
"07/01/2021","46,800.00","46,880.00","47,120.00","46,080.00","618.63K","-0.17%"
